,method,Output,nCell,Batch_ASW_batch-RNA,Batch_ASW_site-RNA,graph_connectivity_batch-RNA,graph_connectivity_label-RNA,graph_connectivity_label.l1-RNA,graph_connectivity_cluster-RNA,graph_iLISI-RNA,ARI-RNA,ARI.l1-RNA,AMI-RNA,AMI.l1-RNA,graph_cLISI-RNA,graph_cLISI.l1-RNA,isolated_labels_ASW-RNA,isolated_labels_ASW.l1-RNA,Batch_ASW_batch-ATAC,Batch_ASW_site-ATAC,graph_connectivity_batch-ATAC,graph_connectivity_label-ATAC,graph_connectivity_label.l1-ATAC,graph_connectivity_cluster-ATAC,graph_iLISI-ATAC,ARI-ATAC,ARI.l1-ATAC,AMI-ATAC,AMI.l1-ATAC,graph_cLISI-ATAC,graph_cLISI.l1-ATAC,isolated_labels_ASW-ATAC,isolated_labels_ASW.l1-ATAC,FOSCTTM,nearest_cell_barcode,nearest_cell_barcode-RNA,nearest_cell_barcode-ATAC,nearest_cell_celltype,nearest_cell_celltype-RNA,nearest_cell_celltype-ATAC,nearest_cell_celltype.l1,nearest_cell_celltype.l1-RNA,nearest_cell_celltype.l1-ATAC,RNA,ATAC
120,SCALEX-louvain,Embedding,6924.0,0.9029621731372582,0.9220721910125256,0.616354575446043,0.8589347947972414,0.9099950727024244,1.0,0.3624128153451481,0.4555980390369119,0.5252514210864458,0.5824966200488249,0.5934918618236376,0.9432815396521104,0.9166824180259936,0.5963954855141763,0.5288312743255797,0.9279024237250622,0.9550594777039644,0.5846287103942607,0.7471159718368916,0.8787719421771992,1.0,0.4435339675210226,0.3182705521201317,0.4258293188785774,0.4570636721649015,0.5075585506820925,0.9092976191371872,0.8724580984934043,0.5322603245289151,0.5244663654786413,0.1937547328242491,0.0020941652224147,0.0024552281917966,0.0017331022530329,0.4570335066435587,0.4923454650491046,0.4217215482380127,0.64132004621606,0.6796649335644136,0.6029751588677065,R25,A25
121,SeuratV3_CCA-louvain,Embedding,6924.0,0.9303272560692964,0.9310991930174162,0.8698068734092254,0.9025962076050748,0.936027009403299,1.0,0.3013993243761865,0.4134736129649157,0.468078140124691,0.5564956827611851,0.5616751031182535,0.9268039438319152,0.8883723130125809,0.5150764733293056,0.4994641682581902,0.8229152756613825,0.8884051193672198,0.3123040991346165,0.8575919319650641,0.8942768027351173,1.0,0.3507483077814012,0.3380516711655037,0.3374767434432795,0.6164214884546495,0.6019812642580737,0.9719080288937418,0.9769230202992206,0.4324974103744841,0.4972483237435027,0.1574184902953949,0.0017331022530329,0.0018775274407856,0.0015886770652801,0.5614529173887925,0.5301848642403235,0.5927209705372617,0.7144714038128249,0.6838532640092432,0.7450895436164067,R25,A25
122,SeuratV4_RPCA-louvain,Embedding,6924.0,0.9359464443314164,0.9302261727970714,0.8766054576036549,0.8958487570789626,0.913573978094389,1.0,0.2856283414933688,0.4043141961590527,0.4848831496764759,0.5425245969990492,0.5641222428075572,0.921798260176114,0.8835224735612321,0.5155540304260012,0.4992165196289272,0.804723488628661,0.8720585103114715,0.3352926254668264,0.8129713021786764,0.8938421250802987,1.0,0.3393183567206525,0.3000801841711474,0.2913352844410313,0.5592334757844878,0.5546016955093683,0.9603040842757906,0.9646765928258234,0.3798745040919208,0.5032142825667807,0.1727211774549194,0.0023830155979202,0.0033217793183131,0.0014442518775274,0.5266464471403813,0.5189196995956095,0.5343731946851531,0.6670999422299249,0.6655112651646448,0.6686886192952051,R25,A25
123,SIMBA-louvain,Embedding,6924.0,0.924901641715583,0.935723491415422,0.7427795669080018,0.907208100840042,0.9081723288599142,1.0,0.3428111642843919,0.4967514815910033,0.5326584283580142,0.6234333246608537,0.6127011345943825,0.9497028739222718,0.9389953010967296,0.5300802198558482,0.5057794973332075,0.8746077898184078,0.934690619439424,0.6179090504850024,0.8071555666674354,0.8799710336893485,1.0,0.4358529520285508,0.3816938031963792,0.4757673092645416,0.5125551829232924,0.5409361682717106,0.9325286710906746,0.897043195510396,0.5112965280754453,0.51091044131771,0.1791668397933359,0.0005054881571346,0.0,0.0010109763142692,0.4248266897746967,0.4072790294627383,0.4423743500866551,0.5904101675332178,0.5862218370883883,0.5945984979780474,R25,A25
124,unionCom-louvain,Embedding,6924.0,0.8233976824848518,0.8704661430634215,0.5856805793669265,0.7419503362719312,0.8702194769307453,1.0,0.3201993819760185,0.2833604789800458,0.2965342971651082,0.4851165561072975,0.4753461453961194,0.9365661092192422,0.9021246642103034,0.3873785819800329,0.4932620055393312,0.880567659868667,0.9096047584295872,0.6167652973835551,0.5310581408698947,0.7755811214506837,1.0,0.382578738317761,0.1046738697594477,0.1221535901394049,0.1928445539429328,0.1948206184343713,0.8269171574124395,0.7223024657510912,0.4465283995833951,0.4869134887313896,0.3936864896285861,0.0002166377816291,0.0002888503755054,0.0001444251877527,0.1577845176198729,0.163056036972848,0.1525129982668977,0.2346187175043327,0.2190930098209127,0.2501444251877527,R25,A25
125,uniPort-louvain,Embedding,6924.0,0.9202241098608898,0.9716393156757784,0.4267456085366832,0.2080815097918368,0.6421573460483322,1.0,0.5355430313716073,0.0024044340482663,0.0033336663518922,0.0148723991710134,0.0087261633714384,0.6915438968467416,0.445532299117968,0.4727933093334632,0.5073573235935013,0.9004857915481785,0.9573393022724864,0.577291300048526,0.3140595995548514,0.6606907672993115,1.0,0.476465555971512,0.0152448839201075,0.0176690458830822,0.0359298307914526,0.0289507184820138,0.7227539001522519,0.5059919894422685,0.4797580024166455,0.4859585188765022,0.4753543652617291,0.0002888503755054,0.0001444251877527,0.0004332755632582,0.0973425765453495,0.0945984979780473,0.1000866551126516,0.1452917388792605,0.1412478336221837,0.1493356441363373,R25,A25
126,bindSC-louvain,Embedding,6924.0,0.8471187166645038,0.920824470744826,0.3826363644838023,0.7231846537620109,0.8350227343663841,1.0,0.4280161155100563,0.3560591747086757,0.4170534846621552,0.5245353664705197,0.5443167076541416,0.93867815707531,0.9255080302832708,0.4447194319467469,0.3927291815825983,0.7512439350566482,0.8822304522948506,0.2343459101494248,0.8098161797083079,0.8991006256444507,1.0,0.4126627232530708,0.3094795170964038,0.325542473492584,0.5799432941886963,0.5880298050608894,0.9636048269407264,0.9766852187848932,0.5609190213591028,0.5844125475736842,0.1317420113931532,0.001949740034662,0.0023108030040439,0.0015886770652801,0.4729924898902368,0.4286539572501444,0.5173310225303293,0.6641392258809937,0.6283939919121895,0.6998844598497979,R50,A100
127,scglue-louvain,Embedding,6924.0,0.885955148395597,0.9134520973267928,0.534222925846155,0.956878655957666,0.9600368255807415,1.0,0.3127071531709047,0.6402140563931233,0.588605624392796,0.7505691636682822,0.7080275521243226,0.9752944711923426,0.977490841458408,0.5259890851781697,0.5004620877896183,0.8878390685466674,0.9159737193887164,0.5976738199791505,0.9496949108807572,0.9629315508983908,1.0,0.3378048673336422,0.5992877635899584,0.585647307732599,0.7211756489150957,0.7061404333300332,0.976707777107396,0.984746560480334,0.4463320716829361,0.4916472790075529,0.0435533927654244,0.0107596764875794,0.0111207394569612,0.0103986135181975,0.7149046793760832,0.7247255921432698,0.7050837666088966,0.8389659156556903,0.8490756787983824,0.8288561525129983,R50,A100
128,LIGER_INMF-louvain,Embedding,6924.0,0.820429148257462,0.8711703577867571,0.5349949531391041,0.913475712100546,0.913521474190007,1.0,0.3627900104092276,0.4755327281899094,0.4827690098513052,0.654628615528044,0.6396866606640804,0.966243882607184,0.96908693902912,0.5300771390574008,0.5152648609902668,0.8537994245618545,0.8777678133491514,0.5926734674485471,0.8396252034042783,0.8930001595843665,1.0,0.4122182518564558,0.5017070496859853,0.5954882215767479,0.6039473220720469,0.6411526766580651,0.9462611176788168,0.9306839470821956,0.4479264747832344,0.4907725810661058,0.2338783819773384,0.0014442518775274,0.0017331022530329,0.0011554015020219,0.3386048526863084,0.4009243212016176,0.2762853841709994,0.5769786250722126,0.6194396302715194,0.5345176198729058,R50,A100
129,LIGER_OINMF-louvain,Embedding,6924.0,0.8336609284039992,0.8852938931277285,0.6107659209882411,0.8619944745583058,0.884006360467639,1.0,0.3783708243964385,0.4728622498015731,0.5457715682781168,0.597801569398727,0.6161202397949871,0.9453719130786652,0.9329285730641644,0.4816481824479041,0.4781486320827121,0.8474793942129599,0.9060875552883078,0.599857747105179,0.7798582099608597,0.8614712801803569,1.0,0.4595073553758311,0.4098309141443851,0.5393916392239138,0.5262302920445926,0.5793953653000837,0.9199117261915756,0.8880073350576463,0.4467914495921971,0.4740354169291872,0.2342071870679133,0.001372039283651,0.0014442518775274,0.0012998266897746,0.4164500288850375,0.4585499711149624,0.3743500866551126,0.6421865973425765,0.6724436741767764,0.6119295205083767,R50,A100
130,LIGER_UINMF-louvain,Embedding,6924.0,0.8197515471797477,0.8812401041480024,0.5579599891523487,0.9012561808417044,0.9282596395840618,1.0,0.3658952412446983,0.4228375046279682,0.4076767024377672,0.6332258829634642,0.6049265038545527,0.9653886077334628,0.9648044951574936,0.4073011163787915,0.5174889851292065,0.8446283970062934,0.8496086228673544,0.5510580772751459,0.8704980826515275,0.9230796863262988,1.0,0.4047391777921574,0.450074364127399,0.5693830469586221,0.6117486041453974,0.6556207042576245,0.9512152215374652,0.950401708294684,0.4862611855488268,0.5412691587844201,0.4439815496196886,0.0007221259387637,0.0008665511265164,0.0005777007510109,0.230213749277874,0.1961294049682264,0.2642980935875216,0.4096620450606585,0.3393991912189485,0.4799248989023685,R50,A100
131,MaxFuse-louvain,Embedding,6924.0,0.8745872730294493,0.9154326897684806,0.5875902294846606,0.9298528978221384,0.9488646266142076,1.0,0.3878603656304464,0.6284337743477207,0.6057804905705135,0.7099062268364557,0.6858719729243522,0.9638567725689324,0.9598371413138198,0.5957265811448105,0.5385212233336365,0.8044665723627458,0.8390274612177525,0.6358881950954811,0.934321678943082,0.9683825995775563,1.0,0.3457188919140401,0.5621339017564476,0.5143966888402914,0.7086284780567832,0.6813633101124597,0.9772160101309376,0.9824475078379092,0.4898318034724548,0.6323909312092958,0.1679193528416636,0.0053437319468515,0.005054881571346,0.005632582322357,0.6945407279029463,0.7052281917966493,0.6838532640092432,0.8117417677642981,0.8209127671865973,0.8025707683419988,R50,A100
132,MultiMAP-louvain,Embedding,6924.0,0.6620581649026218,0.8094435477052406,0.2603028783452311,0.7625047023728574,0.8072716016197403,1.0,0.3038060407562374,0.2563642902349076,0.2407945943849807,0.566927000984158,0.5589016330509904,0.9624327569412048,0.97050956571515,0.5289123018458297,0.524780957769219,0.6982683521887286,0.8342048141946496,0.1493700087125949,0.7034317310689223,0.79558515532414,1.0,0.4050047633217282,0.2207287028139989,0.224751614544266,0.5319741903642986,0.5283295826016707,0.9570440091925644,0.9720918679431504,0.4177441792129989,0.6254863593403179,0.1545782117041304,0.0024552281917966,0.0025996533795493,0.0023108030040439,0.5564702484113229,0.5714904679376083,0.5414500288850376,0.7455950317735414,0.7793183131138071,0.7118717504332756,R50,A100
133,pamona-louvain,Embedding,6924.0,0.6767637442133316,0.833435576236463,0.2005714914758201,0.2727012479196734,0.5156060811776881,1.0,0.4171397765217448,0.0938810414687533,0.0871642748840325,0.2351467342677394,0.2318454561722882,0.8075669654672597,0.6694509265478673,0.4432339419752116,0.4824594622974565,0.6242808806962474,0.8330198578282054,0.0883966346457932,0.0980262362343543,0.1512032985348743,1.0,0.520425394742949,0.0106354797625631,0.0101163100558326,0.051854710368303,0.0427795051676209,0.7227164158718652,0.5173746780902468,0.4888550792915632,0.5024458069335541,0.5084558298382604,7.221259387637204e-05,0.0,0.0001444251877527,0.0648469093009821,0.0625361062969381,0.067157712305026,0.1158290005777007,0.1127960716348931,0.1188619295205083,R50,A100
134,SCALEX-louvain,Embedding,6924.0,0.8849172037816421,0.907025073581408,0.5782478874224786,0.9099403270809608,0.907940979744158,1.0,0.3427307453031818,0.5109854148761526,0.5118528948485538,0.6514884494212896,0.6309587895086417,0.958358016175615,0.9556750719094248,0.6086452966322505,0.5232930879438364,0.9105807839745018,0.9421502033848014,0.6166535893666638,0.8561402245520444,0.9284065417065478,1.0,0.431299778833274,0.5049448770953942,0.6198978801970645,0.6183894742234777,0.6603646744020664,0.9494392045297771,0.9444374056700592,0.4984423523712167,0.5230911728345918,0.1482367173881918,0.002527440785673,0.0033217793183131,0.0017331022530329,0.5525707683419989,0.5686019641825535,0.5365395725014442,0.740106874638937,0.761265164644714,0.71894858463316,R50,A100
135,SeuratV3_CCA-louvain,Embedding,6924.0,0.924312728437608,0.9161135279666828,0.8731261755402957,0.9615989005944284,0.9680840876533728,1.0,0.236156550396364,0.4979869101763626,0.4983092887095333,0.6460651817305939,0.6236104360923628,0.9549508051279748,0.943283664604819,0.5513399264075728,0.5122313670361678,0.7646575140625148,0.894815610593447,0.286557449387104,0.8548920189649788,0.9110138975514124,1.0,0.3403168816121751,0.3790229345849153,0.3289070671521815,0.6567036739319285,0.6204371078185764,0.9799954480457376,0.9850230892048965,0.4186951701640806,0.5438321262330391,0.1008608129160671,0.0033217793183131,0.003899480069324,0.0027440785673021,0.6553292894280762,0.607163489312536,0.7034950895436164,0.7876949740034662,0.7423454650491046,0.8330444829578278,R50,A100
136,SeuratV4_RPCA-louvain,Embedding,6924.0,0.9272643846976608,0.918958327694634,0.8511554505724045,0.9554540663138366,0.9559041402719276,1.0,0.237440192525498,0.4931482675749249,0.4967363494416167,0.6452434269207948,0.6206460326678059,0.9530461823828944,0.940313038141857,0.5445942622630231,0.513114918718348,0.7655074791326629,0.8582458659241821,0.3173144199816038,0.8058957938502722,0.8946043018482166,1.0,0.3251351341785979,0.3126431463348027,0.2993199222304656,0.5995273286607885,0.5863048494980969,0.9716872316237812,0.9802331953884612,0.4438675147498114,0.5037462884380411,0.1244884315508044,0.0028885037550548,0.0033217793183131,0.0024552281917966,0.6101242056614673,0.5847775852108608,0.635470826112074,0.7560658578856152,0.7277585210860774,0.7843731946851531,R50,A100
137,SIMBA-louvain,Embedding,6924.0,0.9370705296118044,0.9330461139744756,0.6999339878283559,0.9597505809663832,0.9590698960112842,1.0,0.2919619517393563,0.5743690090228343,0.5549065894741131,0.7032802793176782,0.6679802987714692,0.9688885438064988,0.9729771299628192,0.5623298100281942,0.5119068756795951,0.9136480993157816,0.9485499961698808,0.664250022061471,0.9184153104428152,0.9600262624427668,1.0,0.3731673297518472,0.5298523271980494,0.5883738183076409,0.6597945461527428,0.6754814381638318,0.9624622047884624,0.9694882755442232,0.5113181761020126,0.5535623820833259,0.1151322074509713,0.0023108030040439,0.0011554015020219,0.0034662045060658,0.5672299248989023,0.5309069901790873,0.6035528596187175,0.7609763142692085,0.7512998266897747,0.7706528018486424,R50,A100
138,unionCom-louvain,Embedding,6924.0,0.762044075474989,0.8494471605427224,0.4908134801036941,0.8985308771485326,0.9298636602571608,1.0,0.2995440230603622,0.403772942467086,0.3689749468028404,0.6301030989516938,0.6008366232261387,0.9750401071036594,0.975777295172818,0.5199777598010897,0.5113603055962345,0.830753513971658,0.8713304705028285,0.4744317203680381,0.8130164143979887,0.9187194094499148,1.0,0.3238303878806388,0.289792127750419,0.3125171480077444,0.5093527621782902,0.5264016179325774,0.9503907880770978,0.954082853062306,0.4958126973305925,0.5286438058281939,0.10147079240452,0.0028162911611785,0.0041883304448295,0.0014442518775274,0.5382726747544772,0.6425476603119584,0.4339976891969959,0.7086943963027152,0.8118139803581744,0.605574812247256,R50,A100
139,uniPort-louvain,Embedding,6924.0,0.8943053214642241,0.9301167158781556,0.5856819651519647,0.877137873560186,0.9295846098644572,1.0,0.4062061221565691,0.4620163228545415,0.5188079686652587,0.6304938241821707,0.6361559906376874,0.9606048298128896,0.9627450903415044,0.4744951933230232,0.4961952149906798,0.900755677473562,0.900803595111182,0.836862185470238,0.9556380301553492,0.9579191893486674,1.0,0.2897086071684607,0.5517861647333168,0.5405192705291956,0.7000661002657322,0.6697574557687794,0.9661367881128452,0.9670656374289132,0.5645915051223531,0.5089032861428566,0.1079265816101597,0.0064991334488734,0.0062102830733679,0.0067879838243789,0.660889659156557,0.6705661467359908,0.651213171577123,0.8080589254766031,0.8105141536683997,0.8056036972848065,R50,A100
140,bindSC-louvain,Embedding,6924.0,0.8240985313855889,0.9101163335778,0.3712906860243601,0.7481435411100784,0.8395216741860024,1.0,0.4327250001916171,0.3617861595540531,0.4211965531744525,0.5204471441104587,0.529207745504856,0.9388908629851808,0.9122485892093212,0.4335592889213435,0.3929767080905748,0.7582602616332444,0.8980989726947702,0.2035632534268103,0.7956733611136367,0.9081972470516426,1.0,0.4159333027940926,0.3038988245885036,0.3198191054640317,0.565001987050707,0.5729853184097298,0.9596208947292908,0.9682553962645613,0.5650599295895435,0.5893185887588712,0.1342244496741213,0.0011554015020219,0.0012998266897746,0.0010109763142692,0.4258376660889659,0.391103408434431,0.4605719237435008,0.6247111496244945,0.5928653957250144,0.6565569035239746,R50,A50
141,scglue-louvain,Embedding,6924.0,0.8960362424025645,0.922098232622746,0.5702937766584285,0.9539822409200224,0.9509272414967594,1.0,0.3164645489969866,0.6309189131596822,0.5881101208371651,0.7506132513232863,0.7085925140106422,0.9768647659250618,0.9817451682669828,0.5149470984143117,0.5017483545658582,0.895784662950494,0.918866913095836,0.5744944908975449,0.93608481112989,0.9474724433339028,1.0,0.3461504569904202,0.6219774555715701,0.6021855464818642,0.7320412848608134,0.7164135469206347,0.9796115223430106,0.9847111921138296,0.4098908376039654,0.4999294702343368,0.0421800706757296,0.0129982668977469,0.0122761409589832,0.0137203928365106,0.7398180242634316,0.7439341421143848,0.7357019064124783,0.8542749855574812,0.8560080878105142,0.8525418833044482,R50,A50
142,LIGER_INMF-louvain,Embedding,6924.0,0.8066960841446392,0.8651183496178693,0.5296641833367408,0.9086018024194376,0.901074896089484,1.0,0.3721586105495224,0.5796058343798678,0.5687416895020304,0.6806789735740599,0.6626053531217685,0.9677947249545036,0.9626157983807008,0.5435755219745083,0.5182353757483821,0.8941501887781935,0.9172104204699694,0.5880883902971494,0.7991378587242106,0.8621419977017005,1.0,0.4385778865228673,0.4147254147512957,0.5233959288091982,0.5416007986520182,0.5778947034570929,0.9315999407957962,0.9179791424397328,0.4410510729799672,0.4711527292247913,0.2630261757511861,0.0011554015020219,0.0014442518775274,0.0008665511265164,0.3360774119006354,0.4013575967648758,0.2707972270363951,0.6026140958983246,0.5934430964760254,0.6117850953206239,R50,A50
143,LIGER_OINMF-louvain,Embedding,6924.0,0.8435049083545302,0.8857833907179714,0.628125773850438,0.8619020077390366,0.88266009885914,1.0,0.3729328949976525,0.472616410097426,0.5410062475392989,0.601998527063933,0.6213593796720618,0.9423780995442512,0.9317290222825758,0.4830811299251689,0.4818086038090056,0.8703690267661006,0.9132604256687124,0.5773606616334152,0.735247009686574,0.8501554141498642,1.0,0.4700228887445017,0.3369158103079135,0.4686134082225497,0.4556852566771783,0.5005720212092174,0.9036442625942542,0.8583550884620159,0.4592269679941227,0.464285411197582,0.2610519372498841,0.0009387637203928,0.0008665511265164,0.0010109763142692,0.400635470826112,0.4451184286539572,0.3561525129982669,0.6303437319468516,0.669844020797227,0.5908434430964761,R50,A50
144,LIGER_UINMF-louvain,Embedding,6924.0,0.7979491785041422,0.8649825466730131,0.6402464647393875,0.8755556965275976,0.8895954591080424,1.0,0.357400504118375,0.4251950968892464,0.4246488843192611,0.6188476354481185,0.5946345535345111,0.9628154727854656,0.960928740069501,0.4523510219468393,0.506968494573849,0.8287944292198973,0.8255441492031078,0.6014703134752819,0.7803126194687855,0.8562782024275033,1.0,0.4483132851011162,0.3837291552382812,0.524449119540145,0.4882810103339678,0.5362301908666184,0.919788329553103,0.877636908286876,0.448483822667166,0.4354736845387801,0.4130254790727818,0.0002166377816291,0.0,0.0004332755632582,0.1767042172154823,0.1234835355285961,0.2299248989023685,0.3432264586943963,0.2719526285384171,0.4145002888503755,R50,A50
145,MaxFuse-louvain,Embedding,6924.0,0.8725703349961119,0.926993828193688,0.6177215632021972,0.9372519294315996,0.951995973941957,1.0,0.4116377696013212,0.6261055247502437,0.6273978256618862,0.7197069152316306,0.7046937951313921,0.9575600030172812,0.9530537563663012,0.6029377832665642,0.5402451559733751,0.7974191438125162,0.8629025706776658,0.6754826368602946,0.9544727108819996,0.9656460820944917,1.0,0.3464950688660113,0.5923086261153472,0.5669258152333385,0.7051005328250101,0.6871824599151921,0.9756341550580184,0.9818319170436556,0.500929887957651,0.6297096678778584,0.1900339591090659,0.003899480069324,0.004477180820335,0.0033217793183131,0.6556181398035817,0.6829867128827267,0.6282495667244368,0.7895725014442518,0.8207683419988446,0.7583766608896592,R50,A50
146,MultiMAP-louvain,Embedding,6924.0,0.671116732412304,0.8062518619598362,0.2212086053451994,0.7521901039874408,0.8057376244820863,1.0,0.3059163341875499,0.2329043605211221,0.2233629025067244,0.5583578352468563,0.5414399625101944,0.9641466967381908,0.9684987683448512,0.4273274731483063,0.5122202686801547,0.689607706947405,0.8626046168794533,0.1451398443588775,0.6841504722627386,0.7748890854086161,1.0,0.3993683151908709,0.2346681790880649,0.2347287712033173,0.5113939831084178,0.5124608394940832,0.9556514815680738,0.964639182288724,0.4011841165926514,0.623134172549227,0.1569630211446484,0.0020941652224147,0.0025996533795493,0.0015886770652801,0.5573367995378393,0.5748122472559214,0.5398613518197574,0.7345465049104564,0.7634315424610052,0.7056614673599075,R50,A50
147,pamona-louvain,Embedding,6924.0,0.6832849970871615,0.8612016485430747,0.1946332606411562,0.2331105730315762,0.4962019025001949,1.0,0.4368692529884175,0.077256813257573,0.0681284206017878,0.2142523629696567,0.2111618788409142,0.7928613458665608,0.6514496801184588,0.4412094336412292,0.4818266146415831,0.6351217246010369,0.808365840463912,0.0746545466489918,0.0868296217529589,0.1533913734195386,1.0,0.5404122496806463,0.0053813955926971,0.0046541446342376,0.0322946868604294,0.0240626475290931,0.6962904748225915,0.4553438566371608,0.4352000727380173,0.5047580704698846,0.5056330725002762,0.0002888503755054,0.0002888503755054,0.0002888503755054,0.0801559792027729,0.0735124205661467,0.0867995378393991,0.1312824956672443,0.1203061813980358,0.1422588099364529,R50,A50
148,SCALEX-louvain,Embedding,6924.0,0.8885055159124217,0.8999669739472734,0.6083056094616258,0.9150241018006036,0.9379532722452342,1.0,0.337918480808733,0.5068278904819244,0.5562499008325513,0.6435867460313999,0.6395980768250681,0.955301942682814,0.946538132287728,0.6057848217694631,0.5379073769419649,0.9173999681560184,0.9487688877417192,0.6032325981885228,0.8196789871134625,0.8992996758240991,1.0,0.4440304452955851,0.4258075982044436,0.513087301647347,0.5566872399682924,0.5888481445896878,0.9387921379006576,0.91688353024313,0.483777914032126,0.5249803465962221,0.1535137225621345,0.0026718659734257,0.0033217793183131,0.0020219526285384,0.5361785095320624,0.5766897746967071,0.4956672443674176,0.7193096476025419,0.7569324090121318,0.681686886192952,R50,A50
149,SeuratV3_CCA-louvain,Embedding,6924.0,0.9239659152704908,0.918390201574552,0.8563634525044362,0.9459468517600113,0.9504736999659265,1.0,0.2351860971479843,0.4949549172921686,0.4846990102413793,0.6504017180080593,0.6192506835077148,0.9532170380789892,0.9453235537613458,0.5469718377675953,0.5122136862715297,0.8018284227484584,0.8801629686645505,0.29212407408814,0.8660157834472746,0.9059163295745556,1.0,0.3463322067224355,0.36767407954432,0.3265545727215817,0.6413837859929827,0.6132309868570291,0.977036542730042,0.9828783399154726,0.3805038549122333,0.5197086201411476,0.1059595393378835,0.0026718659734257,0.0024552281917966,0.0028885037550548,0.6187897169266321,0.587521663778163,0.6500577700751011,0.7613373772385904,0.7283362218370883,0.7943385326400925,R50,A50
150,SeuratV4_RPCA-louvain,Embedding,6924.0,0.9317525759013237,0.9147180772437712,0.8610470901136014,0.9504786464367544,0.9519296058853942,1.0,0.2337787942068394,0.4921814080059344,0.4890972930486875,0.6415860338401956,0.6201669222086607,0.9507680092882532,0.9366022714248065,0.5383249526211891,0.5121197925566873,0.7755245425862823,0.8563070385438151,0.3221165423141325,0.8006557108060824,0.8863464266901377,1.0,0.3263730242365789,0.3275936384797718,0.33139090414274,0.5827248324781947,0.5726225583544797,0.9687454707589116,0.9782393342361172,0.4069610318940522,0.4951731118536487,0.1366388783761369,0.0026718659734257,0.0034662045060658,0.0018775274407856,0.5880993645291739,0.5779896013864818,0.598209127671866,0.735846331600231,0.7280473714615829,0.7436452917388793,R50,A50
151,SIMBA-louvain,Embedding,6924.0,0.9384322405571516,0.9369568706034188,0.7197303998282235,0.958487155617062,0.95399706058878,1.0,0.3026025818903421,0.577453434799163,0.537975879017337,0.6986335352316075,0.6613401228079696,0.96719485451486,0.9691109038957691,0.5684861699064583,0.5048979460716492,0.9172863413592888,0.954833417952896,0.7093260248412203,0.9131512957369444,0.9464182579669308,1.0,0.3906323563061493,0.476941586753154,0.5440221098566419,0.6137251046930975,0.6289075902819495,0.9564254040867776,0.9553171392728772,0.5199906573301365,0.526934548964756,0.1290173730735382,0.0018775274407856,0.0011554015020219,0.0025996533795493,0.5315569035239746,0.5153090699017908,0.5478047371461583,0.7204650491045639,0.7153379549393414,0.7255921432697863,R50,A50
152,unionCom-louvain,Embedding,6924.0,0.7637789698692192,0.8529975940397394,0.4744655297396506,0.8967931670512087,0.922379975583969,1.0,0.3068494496989353,0.4149357002558527,0.3754377852647799,0.6326782303982966,0.5999913815732072,0.9737607850828606,0.9747801031833504,0.4969505006286273,0.5126013279581644,0.8327830832231612,0.8715429937809939,0.4594345183445343,0.8073411561862145,0.9181472529346364,1.0,0.3270091288937345,0.32315615926294,0.3757140455779795,0.5615119311603118,0.5765537307094737,0.9502212573965698,0.953188858049468,0.4380620933311901,0.5436774084267788,0.0808804308793232,0.0025996533795493,0.0033217793183131,0.0018775274407856,0.5189919121894858,0.5927209705372617,0.44526285384171,0.7054448295782785,0.7845176198729058,0.626372039283651,R50,A50
153,uniPort-louvain,Embedding,6924.0,0.9013827544835123,0.9491055195056912,0.5739873362101809,0.8302750133637266,0.8944160261583609,1.0,0.4290246873599113,0.504289006732221,0.5429138481362793,0.6245398739832673,0.6359632775462581,0.9567763568251046,0.9486163490879976,0.4654328412399967,0.4756783246544247,0.9171812070720818,0.9158354617942972,0.832282477526898,0.9600169710066196,0.970337832750119,1.0,0.3245787739749755,0.5955871606061341,0.6247362005090363,0.7201030240565715,0.7104567216616076,0.963630704668193,0.96342847494336,0.5524019842493657,0.5058883724839125,0.1233161762718177,0.0045493934142114,0.0046216060080878,0.004477180820335,0.6293327556325823,0.6325823223570191,0.6260831889081456,0.7827845176198729,0.7823512420566147,0.7832177931831311,R50,A50
154,bindSC-louvain,Embedding,6924.0,0.828406845095396,0.9095069802792584,0.3985220570199059,0.7569462647196079,0.8479206414657028,1.0,0.4216093293579617,0.3605140972507524,0.4146844549660696,0.5548805109511784,0.5693409147164259,0.9471215949368608,0.9344453111887726,0.3740423732506318,0.4023904610210568,0.7502029401862815,0.884084422448927,0.2312556822477166,0.817388472287541,0.8895670808460802,1.0,0.4098910989160411,0.3174525152291432,0.3155592255620515,0.5767451884958154,0.578903424723731,0.9632082466258168,0.9752595056035472,0.54788792889265,0.5820523738509772,0.1262194792283039,0.0020219526285384,0.0024552281917966,0.0015886770652801,0.4725592143269786,0.4257654534950895,0.5193529751588677,0.6779318313113807,0.6234835355285961,0.7323801270941652,R75,A100
